was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,0,0,1677974092,0,0
1,0,0,1677974092,1,0
1,0,0,1677974092,2,0
1,0,0,1677974092,3,0
1,0,0,1677974092,4,0
0,0,1,1677974093,5,0
1,0,0,1677974093,6,0
1,1,0,1677974093,7,0
1,0,0,1677974093,8,0
1,0,0,1677974093,9,0
1,1,0,1677974094,10,0
0,0,1,1677974094,11,0
1,1,0,1677974094,14,0
1,0,0,1677974094,15,0
1,0,0,1677974094,16,0
1,1,0,1677974095,17,0
0,0,1,1677974095,18,0
1,0,0,1677974095,20,0
1,0,0,1677974095,21,0
1,0,0,1677974095,22,0
1,0,0,1677974096,23,0
1,0,0,1677974096,24,0
0,0,1,1677974096,25,0
0,0,1,1677974096,27,0
1,1,0,1677974096,28,0
1,0,0,1677974097,29,0
1,0,0,1677974097,30,0
1,0,0,1677974097,31,0
1,0,0,1677974097,32,0
1,0,0,1677974097,33,0
1,1,0,1677974098,34,0
1,0,0,1677974098,35,0
1,0,0,1677974098,36,0
1,1,0,1677974098,37,0
0,0,1,1677974099,38,0
1,0,0,1677974099,41,0
1,0,0,1677974099,42,0
1,1,0,1677974099,43,0
1,1,0,1677974099,44,0
1,0,0,1677974100,45,0
1,0,0,1677974100,46,0
1,0,0,1677974100,47,0
1,1,0,1677974100,48,0
0,0,1,1677974100,49,0
1,1,0,1677974101,52,0
1,1,0,1677974101,53,0
0,0,1,1677974101,54,0
1,1,0,1677974101,55,0
1,1,0,1677974101,56,0
1,1,0,1677974102,57,0
1,0,0,1677974102,58,0
1,1,0,1677974102,59,0
0,0,1,1677974102,60,0
1,0,0,1677974102,63,0
1,0,0,1677974103,64,0
1,0,0,1677974103,65,0
1,1,0,1677974103,66,0
0,0,1,1677974103,67,0
1,0,0,1677974103,69,0
1,0,0,1677974104,70,0
1,0,0,1677974104,71,0
1,1,0,1677974104,72,0
1,0,0,1677974104,73,0
1,1,0,1677974104,74,0
1,1,0,1677974105,75,0
1,1,0,1677974105,76,0
1,0,0,1677974105,77,0
1,1,0,1677974105,78,0
1,0,0,1677974105,79,0
1,0,0,1677974106,80,0
1,0,0,1677974106,81,0
1,0,0,1677974106,82,0
1,0,0,1677974106,83,0
0,0,1,1677974106,84,0
1,1,0,1677974107,88,0
0,0,1,1677974107,89,0
0,0,1,1677974107,91,0
1,1,0,1677974107,92,0
1,0,0,1677974107,93,0
1,0,0,1677974108,94,0
1,0,0,1677974108,95,0
1,1,0,1677974108,96,0
1,1,0,1677974108,97,0
0,0,1,1677974108,98,0
1,0,0,1677974109,100,0
0,0,1,1677974109,101,0
1,0,0,1677974109,102,0
1,0,0,1677974109,103,0
1,0,0,1677974109,104,0
0,0,1,1677974110,105,0
1,1,0,1677974110,107,0
1,0,0,1677974110,108,0
1,0,0,1677974110,109,0
1,0,0,1677974111,110,0
1,0,0,1677974111,111,0
1,1,0,1677974111,112,0
1,0,0,1677974111,113,0
1,0,0,1677974111,114,0
1,0,0,1677974112,115,0
1,1,0,1677974112,116,0
1,0,0,1677974112,117,0
1,0,0,1677974112,118,0
1,1,0,1677974112,119,0
1,0,0,1677974113,120,0
1,0,0,1677974113,121,0
1,0,0,1677974113,122,0
1,0,0,1677974113,123,0
1,0,0,1677974113,124,0
1,0,0,1677974114,125,0
1,1,0,1677974114,126,0
1,1,0,1677974114,127,0
0,0,1,1677974114,128,0
0,0,1,1677974114,134,0
0,0,1,1677974115,135,0
1,0,0,1677974115,136,0
1,1,0,1677974115,137,0
0,0,1,1677974115,138,1
0,0,1,1677974115,139,0
1,1,0,1677974116,140,0
1,0,0,1677974116,141,0
1,0,0,1677974116,142,0
1,0,0,1677974116,143,0
1,0,0,1677974116,144,0
1,0,0,1677974117,145,0
1,0,0,1677974117,146,0
1,1,0,1677974117,147,0
1,0,0,1677974117,148,0
1,0,0,1677974117,149,0
1,0,0,1677974118,150,0
1,0,0,1677974118,151,0
1,0,0,1677974118,152,0
1,1,0,1677974118,153,0
1,0,0,1677974118,154,0
1,0,0,1677974119,155,0
1,0,0,1677974119,156,0
1,1,0,1677974119,157,0
1,0,0,1677974119,158,0
0,0,1,1677974119,159,0
1,0,0,1677974120,165,0
1,0,0,1677974120,166,0
1,0,0,1677974120,167,0
1,0,0,1677974120,168,0
0,0,1,1677974120,169,0
1,1,0,1677974121,171,0
1,0,0,1677974121,172,0
1,1,0,1677974121,173,0
1,0,0,1677974121,174,0
1,0,0,1677974121,175,0
1,0,0,1677974122,176,0
1,0,0,1677974122,177,0
1,0,0,1677974122,178,0
1,0,0,1677974122,179,0
0,0,1,1677974123,180,0
1,0,0,1677974123,182,0
1,0,0,1677974123,183,0
1,0,0,1677974123,184,0
0,0,1,1677974123,185,0
1,0,0,1677974124,187,0
0,0,1,1677974124,188,1
0,0,1,1677974124,189,0
1,1,0,1677974124,190,0
1,1,0,1677974124,191,0
1,0,0,1677974125,192,0
1,0,0,1677974125,193,0
1,1,0,1677974125,194,0
0,0,1,1677974125,195,0
1,0,0,1677974125,198,0
1,0,0,1677974126,199,0
0,0,1,1677974126,200,0
1,1,0,1677974126,201,0
1,1,0,1677974126,202,0
1,0,0,1677974126,203,0
1,1,0,1677974127,204,0
1,0,0,1677974127,205,0
1,1,0,1677974127,206,0
1,1,0,1677974127,207,0
1,0,0,1677974127,208,0
1,1,0,1677974128,209,0
1,0,0,1677974128,210,0
1,1,0,1677974128,211,0
1,0,0,1677974128,212,0
1,0,0,1677974128,213,0
1,1,0,1677974129,214,0
1,0,0,1677974129,215,0
1,0,0,1677974129,216,0
1,0,0,1677974129,217,0
1,1,0,1677974129,218,0
1,0,0,1677974130,219,0
0,0,1,1677974130,220,0
1,0,0,1677974130,225,0
1,0,0,1677974130,226,0
1,1,0,1677974130,227,0
