was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,0,0,1678040349,0,0
1,1,0,1678040350,1,0
1,0,0,1678040350,2,0
1,0,0,1678040350,3,0
1,0,0,1678040350,4,0
0,0,1,1678040351,5,2
0,0,1,1678040351,6,2
0,0,1,1678040351,8,1
1,1,0,1678040351,10,0
1,0,0,1678040352,11,0
0,0,1,1678040352,12,2
0,0,1,1678040352,15,2
0,0,1,1678040353,16,1
1,1,0,1678040353,17,0
0,0,1,1678040353,18,1
1,0,0,1678040353,22,0
0,0,1,1678040354,23,1
1,0,0,1678040354,24,0
1,0,0,1678040354,25,0
1,0,0,1678040354,26,0
1,1,0,1678040355,27,0
1,1,0,1678040355,28,0
1,1,0,1678040355,29,0
1,0,0,1678040355,30,0
0,0,1,1678040356,31,1
1,0,0,1678040356,37,0
1,0,0,1678040356,38,0
0,0,1,1678040356,39,1
1,0,0,1678040357,41,0
0,0,1,1678040357,42,1
1,0,0,1678040357,44,0
1,0,0,1678040357,45,0
1,1,0,1678040358,46,0
1,0,0,1678040358,47,0
1,0,0,1678040358,48,0
1,0,0,1678040358,49,0
1,1,0,1678040359,50,0
1,0,0,1678040359,51,0
1,0,0,1678040359,52,0
1,1,0,1678040359,53,0
1,0,0,1678040360,54,0
1,1,0,1678040360,55,0
1,1,0,1678040360,56,0
0,0,1,1678040360,57,1
0,0,1,1678040361,65,1
1,1,0,1678040361,67,0
1,0,0,1678040361,68,0
0,0,1,1678040361,69,1
1,0,0,1678040362,71,0
0,0,1,1678040362,72,1
0,0,1,1678040362,74,1
1,0,0,1678040362,75,0
1,0,0,1678040363,76,0
1,0,0,1678040363,77,0
1,0,0,1678040363,78,0
1,1,0,1678040363,79,0
1,0,0,1678040364,80,0
1,0,0,1678040364,81,0
0,0,1,1678040364,82,1
0,0,1,1678040364,83,2
0,0,1,1678040365,88,1
1,0,0,1678040365,89,0
1,0,0,1678040365,90,0
1,0,0,1678040365,91,0
0,0,1,1678040366,92,1
1,0,0,1678040366,96,0
1,0,0,1678040366,97,0
0,0,1,1678040366,98,2
0,0,1,1678040367,100,1
0,0,1,1678040367,101,1
0,0,1,1678040367,102,2
0,0,1,1678040367,105,1
0,0,1,1678040368,106,1
1,0,0,1678040368,108,0
1,0,0,1678040368,109,0
0,0,1,1678040368,110,1
1,1,0,1678040369,111,0
1,0,0,1678040369,112,0
0,0,1,1678040369,113,1
1,0,0,1678040369,114,0
1,1,0,1678040370,115,0
0,0,1,1678040370,116,1
1,0,0,1678040370,122,0
0,0,1,1678040370,123,1
1,0,0,1678040371,124,0
0,0,1,1678040371,125,1
1,1,0,1678040371,128,0
0,0,1,1678040371,129,1
0,0,1,1678040372,131,1
1,0,0,1678040372,132,0
1,0,0,1678040372,133,0
1,0,0,1678040373,134,0
1,1,0,1678040373,135,0
0,0,1,1678040373,136,1
1,1,0,1678040373,137,0
1,1,0,1678040374,138,0
0,0,1,1678040374,139,1
1,0,0,1678040374,143,0
1,0,0,1678040374,144,0
1,0,0,1678040375,145,0
0,0,1,1678040375,146,1
1,0,0,1678040375,150,0
1,0,0,1678040375,151,0
1,0,0,1678040376,152,0
0,0,1,1678040376,153,1
1,0,0,1678040376,155,0
0,0,1,1678040376,156,1
1,1,0,1678040377,157,0
0,0,1,1678040377,158,1
1,0,0,1678040377,162,0
1,0,0,1678040377,163,0
1,0,0,1678040378,164,0
0,0,1,1678040378,165,1
0,0,1,1678040378,167,1
1,0,0,1678040378,168,0
1,1,0,1678040379,169,0
0,0,1,1678040379,170,1
1,1,0,1678040379,173,0
1,0,0,1678040379,174,0
1,0,0,1678040380,175,0
1,0,0,1678040380,176,0
1,1,0,1678040380,177,0
1,0,0,1678040380,178,0
1,0,0,1678040381,179,0
1,0,0,1678040381,180,0
1,0,0,1678040381,181,0
1,1,0,1678040381,182,0
1,0,0,1678040382,183,0
1,0,0,1678040382,184,0
1,0,0,1678040382,185,0
1,0,0,1678040382,186,0
1,0,0,1678040383,187,0
1,0,0,1678040383,188,0
1,1,0,1678040383,189,0
1,0,0,1678040383,190,0
1,0,0,1678040384,191,0
0,0,1,1678040384,192,1
1,0,0,1678040384,203,0
0,0,1,1678040384,204,2
0,0,1,1678040385,205,1
1,0,0,1678040385,206,0
0,0,1,1678040385,207,1
1,1,0,1678040385,210,0
1,0,0,1678040386,211,0
1,0,0,1678040386,212,0
1,0,0,1678040386,213,0
1,1,0,1678040386,214,0
0,0,1,1678040387,215,1
1,0,0,1678040387,220,0
0,0,1,1678040387,221,1
1,1,0,1678040387,223,0
1,0,0,1678040388,224,0
1,0,0,1678040388,225,0
0,0,1,1678040388,226,1
1,0,0,1678040388,228,0
1,1,0,1678040389,229,0
0,0,1,1678040389,230,1
1,1,0,1678040389,232,0
1,0,0,1678040389,233,0
1,0,0,1678040390,234,0
1,0,0,1678040390,235,0
1,0,0,1678040390,236,0
1,1,0,1678040390,237,0
1,1,0,1678040391,238,0
0,0,1,1678040391,239,1
1,0,0,1678040391,245,0
0,0,1,1678040391,246,1
0,0,1,1678040392,247,1
0,0,1,1678040392,248,1
1,1,0,1678040392,251,0
1,0,0,1678040392,252,0
0,0,1,1678040393,253,1
1,1,0,1678040393,255,0
1,0,0,1678040393,256,0
0,0,1,1678040393,257,1
0,0,1,1678040394,260,2
0,0,1,1678040394,261,2
0,0,1,1678040394,262,1
1,1,0,1678040394,263,0
1,0,0,1678040395,264,0
1,0,0,1678040395,265,0
0,0,1,1678040395,266,1
1,0,0,1678040395,270,0
1,0,0,1678040396,271,0
1,0,0,1678040396,272,0
0,0,1,1678040396,273,1
0,0,1,1678040396,274,1
1,0,0,1678040397,277,0
0,0,1,1678040397,278,1
1,0,0,1678040397,280,0
1,0,0,1678040397,281,0
1,0,0,1678040398,282,0
1,0,0,1678040398,283,0
0,0,1,1678040398,284,1
1,0,0,1678040398,287,0
1,0,0,1678040399,288,0
1,0,0,1678040399,289,0
0,0,1,1678040399,290,1
0,0,1,1678040400,294,2
0,0,1,1678040400,295,1
0,0,1,1678040400,296,1
1,1,0,1678040400,298,0
1,0,0,1678040401,299,0
1,0,0,1678040401,300,0
1,0,0,1678040401,301,0
0,0,1,1678040401,302,1
1,0,0,1678040402,306,0
1,0,0,1678040402,307,0
0,0,1,1678040402,308,1
1,0,0,1678040402,310,0
0,0,1,1678040403,311,1
