was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,0,0,1678040572,0,0
1,0,0,1678040572,1,0
1,1,0,1678040573,2,0
1,0,0,1678040573,3,0
1,1,0,1678040573,4,0
1,0,0,1678040573,5,0
1,0,0,1678040574,6,0
1,1,0,1678040574,7,0
1,1,0,1678040574,8,0
1,1,0,1678040574,9,0
1,1,0,1678040575,10,0
1,1,0,1678040575,11,0
1,1,0,1678040575,12,0
1,0,0,1678040575,13,0
1,0,0,1678040576,14,0
1,0,0,1678040576,15,0
1,0,0,1678040576,16,0
1,0,0,1678040577,17,0
1,0,0,1678040577,18,0
1,0,0,1678040577,19,0
1,0,0,1678040577,20,0
1,0,0,1678040578,21,0
1,0,0,1678040578,22,0
1,1,0,1678040578,23,0
1,0,0,1678040578,24,0
1,1,0,1678040579,25,0
1,1,0,1678040579,26,0
1,1,0,1678040579,27,0
1,0,0,1678040579,28,0
1,1,0,1678040580,29,0
1,0,0,1678040580,30,0
0,0,1,1678040580,31,1
1,1,0,1678040580,32,0
1,1,0,1678040581,33,0
1,0,0,1678040581,34,0
1,1,0,1678040581,35,0
1,0,0,1678040581,36,0
1,0,0,1678040582,37,0
1,0,0,1678040582,38,0
1,1,0,1678040582,39,0
1,0,0,1678040582,40,0
1,1,0,1678040583,41,0
1,0,0,1678040583,42,0
1,0,0,1678040583,43,0
1,0,0,1678040583,44,0
1,1,0,1678040584,45,0
1,1,0,1678040584,46,0
0,0,1,1678040584,47,1
1,0,0,1678040584,48,0
1,0,0,1678040585,49,0
1,0,0,1678040585,50,0
1,0,0,1678040585,51,0
1,0,0,1678040585,52,0
1,0,0,1678040586,53,0
1,0,0,1678040586,54,0
1,0,0,1678040586,55,0
1,0,0,1678040586,56,0
1,1,0,1678040587,57,0
1,0,0,1678040587,58,0
0,0,1,1678040587,59,1
1,0,0,1678040587,60,0
1,0,0,1678040588,61,0
1,0,0,1678040588,62,0
1,1,0,1678040588,63,0
1,0,0,1678040588,64,0
1,1,0,1678040589,65,0
1,1,0,1678040589,66,0
1,1,0,1678040589,67,0
1,0,0,1678040589,68,0
1,0,0,1678040590,69,0
1,1,0,1678040590,70,0
1,1,0,1678040590,71,0
1,0,0,1678040590,72,0
1,0,0,1678040591,73,0
1,0,0,1678040591,74,0
1,0,0,1678040591,75,0
1,1,0,1678040591,76,0
1,1,0,1678040592,77,0
1,0,0,1678040592,78,0
1,0,0,1678040592,79,0
1,1,0,1678040592,80,0
1,0,0,1678040593,81,0
1,1,0,1678040593,82,0
1,0,0,1678040593,83,0
1,0,0,1678040593,84,0
1,1,0,1678040594,85,0
1,0,0,1678040594,86,0
1,1,0,1678040594,87,0
