was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,1,0,1678040424,0,0
1,0,0,1678040425,1,0
1,0,0,1678040425,2,0
1,1,0,1678040425,3,0
1,1,0,1678040426,4,0
1,0,0,1678040426,5,0
1,0,0,1678040426,6,0
1,1,0,1678040427,7,0
1,1,0,1678040427,8,0
1,0,0,1678040427,9,0
1,0,0,1678040428,10,0
1,0,0,1678040428,11,0
1,0,0,1678040428,12,0
1,1,0,1678040429,13,0
1,0,0,1678040429,14,0
1,1,0,1678040429,15,0
1,0,0,1678040430,16,0
1,0,0,1678040430,17,0
0,0,1,1678040431,18,1
0,0,1,1678040431,24,1
0,0,1,1678040431,26,1
1,0,0,1678040432,27,0
1,0,0,1678040432,28,0
1,0,0,1678040432,29,0
1,1,0,1678040433,30,0
1,1,0,1678040433,31,0
1,0,0,1678040433,32,0
1,1,0,1678040434,33,0
1,0,0,1678040434,34,0
1,0,0,1678040434,35,0
0,0,1,1678040435,36,1
1,0,0,1678040435,41,0
0,0,1,1678040435,42,1
1,0,0,1678040436,43,0
1,0,0,1678040436,44,0
0,0,1,1678040436,45,1
1,0,0,1678040437,47,0
1,0,0,1678040437,48,0
1,0,0,1678040437,49,0
1,0,0,1678040438,50,0
1,0,0,1678040438,51,0
1,0,0,1678040438,52,0
1,0,0,1678040439,53,0
1,0,0,1678040439,54,0
1,1,0,1678040439,55,0
1,0,0,1678040440,56,0
1,1,0,1678040440,57,0
1,0,0,1678040440,58,0
0,0,1,1678040441,59,1
1,0,0,1678040441,65,0
1,1,0,1678040441,66,0
1,1,0,1678040442,67,0
1,1,0,1678040442,68,0
1,0,0,1678040442,69,0
1,1,0,1678040443,70,0
1,0,0,1678040443,71,0
1,0,0,1678040443,72,0
1,1,0,1678040444,73,0
1,0,0,1678040444,74,0
1,0,0,1678040444,75,0
0,0,1,1678040445,76,1
1,1,0,1678040445,81,0
1,0,0,1678040445,82,0
1,0,0,1678040446,83,0
1,1,0,1678040446,84,0
1,1,0,1678040446,85,0
1,0,0,1678040447,86,0
0,0,1,1678040447,87,1
0,0,1,1678040447,90,1
1,0,0,1678040448,91,0
1,1,0,1678040448,92,0
1,0,0,1678040448,93,0
0,0,1,1678040449,94,1
1,0,0,1678040449,97,0
0,0,1,1678040449,98,1
0,0,1,1678040450,99,1
1,0,0,1678040450,101,0
1,1,0,1678040450,102,0
1,0,0,1678040451,103,0
1,1,0,1678040451,104,0
1,0,0,1678040451,105,0
1,0,0,1678040452,106,0
0,0,1,1678040452,107,1
1,0,0,1678040452,108,0
1,0,0,1678040453,109,0
1,1,0,1678040453,110,0
1,0,0,1678040453,111,0
1,1,0,1678040454,112,0
1,0,0,1678040454,113,0
0,0,1,1678040454,114,1
1,1,0,1678040455,115,0
1,1,0,1678040455,116,0
1,0,0,1678040455,117,0
1,1,0,1678040456,118,0
1,1,0,1678040456,119,0
1,1,0,1678040456,120,0
1,0,0,1678040457,121,0
1,0,0,1678040457,122,0
1,0,0,1678040457,123,0
1,0,0,1678040458,124,0
1,1,0,1678040458,125,0
1,1,0,1678040458,126,0
1,1,0,1678040459,127,0
1,0,0,1678040459,128,0
0,0,1,1678040459,129,2
0,0,1,1678040460,134,2
0,0,1,1678040460,139,1
1,0,0,1678040461,140,0
0,0,1,1678040461,141,1
1,0,0,1678040461,145,0
0,0,1,1678040462,146,1
1,0,0,1678040462,147,0
1,0,0,1678040462,148,0
1,1,0,1678040463,149,0
1,1,0,1678040463,150,0
1,1,0,1678040463,151,0
1,0,0,1678040464,152,0
1,1,0,1678040464,153,0
1,1,0,1678040464,154,0
1,1,0,1678040465,155,0
1,1,0,1678040465,156,0
1,0,0,1678040465,157,0
1,0,0,1678040466,158,0
1,0,0,1678040466,159,0
1,0,0,1678040466,160,0
1,0,0,1678040467,161,0
1,0,0,1678040467,162,0
1,1,0,1678040467,163,0
1,1,0,1678040468,164,0
1,1,0,1678040468,165,0
1,1,0,1678040468,166,0
1,1,0,1678040469,167,0
1,1,0,1678040469,168,0
1,1,0,1678040469,169,0
1,0,0,1678040470,170,0
1,1,0,1678040470,171,0
1,0,0,1678040470,172,0
1,0,0,1678040471,173,0
0,0,1,1678040471,174,1
1,0,0,1678040471,184,0
1,1,0,1678040472,185,0
1,0,0,1678040472,186,0
0,0,1,1678040472,187,1
1,1,0,1678040473,189,0
1,0,0,1678040473,190,0
1,0,0,1678040473,191,0
1,0,0,1678040474,192,0
1,1,0,1678040474,193,0
1,1,0,1678040474,194,0
1,1,0,1678040475,195,0
1,1,0,1678040475,196,0
1,1,0,1678040475,197,0
1,1,0,1678040476,198,0
1,0,0,1678040476,199,0
0,0,1,1678040476,200,1
1,0,0,1678040477,206,0
0,0,1,1678040477,207,1
1,0,0,1678040477,208,0
0,0,1,1678040478,209,1
0,0,1,1678040478,211,1
1,0,0,1678040478,212,0
0,0,1,1678040479,213,1
1,1,0,1678040479,215,0
1,1,0,1678040479,216,0
1,0,0,1678040480,217,0
0,0,1,1678040480,218,1
1,0,0,1678040480,219,0
1,0,0,1678040481,220,0
0,0,1,1678040481,221,1
1,0,0,1678040481,224,0
1,1,0,1678040482,225,0
1,0,0,1678040482,226,0
1,1,0,1678040482,227,0
1,0,0,1678040483,228,0
1,0,0,1678040483,229,0
1,1,0,1678040483,230,0
1,0,0,1678040484,231,0
1,1,0,1678040484,232,0
1,0,0,1678040484,233,0
