was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,0,0,1677995118,0,0
1,0,0,1677995118,1,0
1,0,0,1677995118,2,0
1,0,0,1677995118,3,0
0,0,1,1677995118,4,0
1,0,0,1677995119,5,0
1,0,0,1677995119,6,0
1,0,0,1677995119,7,0
1,1,0,1677995119,8,0
1,0,0,1677995119,9,0
1,0,0,1677995120,10,0
1,1,0,1677995120,11,0
0,0,1,1677995120,12,0
1,1,0,1677995120,15,0
1,1,0,1677995120,16,0
1,1,0,1677995121,17,0
1,0,0,1677995121,18,0
1,0,0,1677995121,19,0
1,0,0,1677995121,20,0
1,0,0,1677995121,21,0
0,0,1,1677995122,22,0
1,0,0,1677995122,25,0
1,0,0,1677995122,26,0
1,0,0,1677995122,27,0
0,0,1,1677995122,28,0
1,1,0,1677995123,29,0
0,0,1,1677995123,30,0
1,0,0,1677995123,32,0
0,0,1,1677995123,33,0
1,1,0,1677995123,34,0
0,0,1,1677995124,35,0
0,0,1,1677995124,37,0
1,1,0,1677995124,38,0
1,1,0,1677995124,39,0
1,0,0,1677995124,40,0
1,0,0,1677995125,41,0
1,1,0,1677995125,42,0
1,0,0,1677995125,43,0
1,1,0,1677995125,44,0
1,1,0,1677995125,45,0
1,1,0,1677995126,46,0
1,1,0,1677995126,47,0
1,1,0,1677995126,48,0
1,1,0,1677995126,49,0
1,0,0,1677995126,50,0
1,0,0,1677995127,51,0
1,0,0,1677995127,52,0
1,1,0,1677995127,53,0
1,0,0,1677995127,54,0
0,0,1,1677995128,55,0
1,0,0,1677995128,59,0
1,1,0,1677995128,60,0
1,0,0,1677995128,61,0
1,0,0,1677995128,62,0
0,0,1,1677995129,63,0
1,0,0,1677995129,65,0
1,0,0,1677995129,66,0
0,0,1,1677995129,67,0
1,0,0,1677995129,69,0
0,0,1,1677995130,70,0
1,0,0,1677995130,71,0
0,0,1,1677995130,72,0
1,0,0,1677995130,74,0
1,1,0,1677995130,75,0
1,0,0,1677995131,76,0
0,0,1,1677995131,77,0
1,0,0,1677995131,78,0
1,0,0,1677995131,79,0
1,0,0,1677995131,80,0
1,0,0,1677995132,81,0
0,0,1,1677995132,82,0
0,0,1,1677995132,84,1
0,0,1,1677995132,85,0
1,1,0,1677995132,86,0
1,0,0,1677995133,87,0
1,1,0,1677995133,88,0
0,0,1,1677995133,89,0
1,0,0,1677995133,91,0
1,1,0,1677995133,92,0
1,0,0,1677995134,93,0
1,1,0,1677995134,94,0
1,1,0,1677995134,95,0
1,0,0,1677995134,96,0
1,0,0,1677995134,97,0
0,0,1,1677995135,98,0
0,0,1,1677995135,101,0
0,0,1,1677995135,102,0
0,0,1,1677995135,103,0
1,1,0,1677995135,105,0
1,0,0,1677995136,106,0
1,1,0,1677995136,107,0
1,0,0,1677995136,108,0
0,0,1,1677995136,109,0
0,0,1,1677995136,110,0
1,0,0,1677995137,112,0
0,0,1,1677995137,113,0
1,1,0,1677995137,114,0
1,1,0,1677995137,115,0
0,0,1,1677995137,116,0
1,0,0,1677995138,118,0
0,0,1,1677995138,119,0
1,0,0,1677995138,120,0
1,0,0,1677995138,121,0
1,0,0,1677995138,122,0
1,1,0,1677995139,123,0
1,0,0,1677995139,124,0
1,0,0,1677995139,125,0
1,0,0,1677995139,126,0
1,0,0,1677995139,127,0
1,0,0,1677995140,128,0
1,1,0,1677995140,129,0
0,0,1,1677995140,130,0
1,0,0,1677995140,133,0
0,0,1,1677995140,134,0
1,0,0,1677995141,136,0
1,1,0,1677995141,137,0
1,0,0,1677995141,138,0
1,0,0,1677995141,139,0
1,0,0,1677995142,140,0
0,0,1,1677995142,141,0
1,1,0,1677995142,143,0
1,0,0,1677995142,144,0
1,0,0,1677995142,145,0
1,0,0,1677995143,146,0
1,1,0,1677995143,147,0
1,0,0,1677995143,148,0
1,0,0,1677995143,149,0
1,1,0,1677995143,150,0
1,0,0,1677995144,151,0
1,0,0,1677995144,152,0
1,0,0,1677995144,153,0
1,0,0,1677995144,154,0
1,0,0,1677995144,155,0
0,0,1,1677995145,156,0
1,0,0,1677995145,159,0
1,1,0,1677995145,160,0
1,0,0,1677995145,161,0
1,1,0,1677995145,162,0
0,0,1,1677995146,163,0
1,1,0,1677995146,165,0
1,1,0,1677995146,166,0
1,0,0,1677995146,167,0
0,0,1,1677995146,168,0
1,0,0,1677995147,170,0
1,1,0,1677995147,171,0
1,0,0,1677995147,172,0
1,0,0,1677995147,173,0
1,0,0,1677995147,174,0
0,0,1,1677995148,175,0
1,0,0,1677995148,178,0
1,0,0,1677995148,179,0
1,0,0,1677995148,180,0
1,0,0,1677995148,181,0
1,0,0,1677995149,182,0
0,0,1,1677995149,183,0
1,0,0,1677995149,185,0
1,0,0,1677995149,186,0
1,0,0,1677995149,187,0
0,0,1,1677995150,188,0
1,0,0,1677995150,189,0
1,0,0,1677995150,190,0
1,0,0,1677995150,191,0
0,0,1,1677995150,192,0
1,0,0,1677995151,194,0
0,0,1,1677995151,195,0
1,1,0,1677995151,196,0
1,1,0,1677995151,197,0
1,1,0,1677995151,198,0
1,0,0,1677995152,199,0
0,0,1,1677995152,200,0
0,0,1,1677995152,203,0
1,0,0,1677995152,204,0
1,0,0,1677995152,205,0
1,0,0,1677995153,206,0
1,0,0,1677995153,207,0
