was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,0,0,1677974159,0,0
1,1,0,1677974160,1,0
0,0,1,1677974161,2,1
0,0,1,1677974162,9,1
0,0,1,1677974163,11,1
0,0,1,1677974164,14,0
0,0,1,1677974165,19,0
0,0,1,1677974166,25,0
1,0,0,1677974167,29,0
0,0,1,1677974168,30,0
0,0,1,1677974169,38,0
0,0,1,1677974170,42,0
0,0,1,1677974171,44,1
0,0,1,1677974172,49,2
0,0,1,1677974173,51,1
0,0,1,1677974174,52,1
0,0,1,1677974175,55,0
0,0,1,1677974176,62,1
0,0,1,1677974177,68,0
0,0,1,1677974178,70,1
0,0,1,1677974179,76,0
0,0,1,1677974180,78,0
1,1,0,1677974181,85,0
1,0,0,1677974182,86,0
0,0,1,1677974183,87,0
0,0,1,1677974184,99,0
0,0,1,1677974185,102,0
1,1,0,1677974186,104,0
1,0,0,1677974187,105,0
1,0,0,1677974188,106,0
0,0,1,1677974189,107,0
0,0,1,1677974190,120,1
0,0,1,1677974191,123,1
0,0,1,1677974192,126,1
0,0,1,1677974193,128,0
0,0,1,1677974194,131,0
1,0,0,1677974195,142,0
0,0,1,1677974196,143,0
1,0,0,1677974197,150,0
0,0,1,1677974198,151,0
1,0,0,1677974199,155,0
0,0,1,1677974200,156,1
0,0,1,1677974201,165,2
0,0,1,1677974202,166,4
0,0,1,1677974203,168,5
0,0,1,1677974204,169,5
0,0,1,1677974205,171,5
0,0,1,1677974206,172,4
0,0,1,1677974207,174,3
0,0,1,1677974208,176,4
0,0,1,1677974209,178,3
0,0,1,1677974210,181,3
0,0,1,1677974211,185,2
0,0,1,1677974212,197,2
0,0,1,1677974213,198,2
0,0,1,1677974214,205,1
0,0,1,1677974215,213,1
0,0,1,1677974216,217,1
0,0,1,1677974217,223,1
0,0,1,1677974218,227,1
