was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,1,0,1677955470,0,0
1,1,0,1677955470,1,0
1,0,0,1677955471,2,0
1,1,0,1677955471,3,0
1,1,0,1677955471,4,0
1,1,0,1677955471,5,0
1,0,0,1677955472,6,0
1,1,0,1677955472,7,0
1,0,0,1677955472,8,0
1,1,0,1677955472,9,0
1,0,0,1677955473,10,0
1,0,0,1677955473,11,0
1,0,0,1677955473,12,0
0,0,1,1677955473,13,0
1,1,0,1677955474,14,0
1,1,0,1677955474,15,0
1,1,0,1677955474,16,0
1,1,0,1677955474,17,0
1,1,0,1677955475,18,0
1,0,0,1677955475,19,0
1,1,0,1677955475,20,0
1,0,0,1677955475,21,0
1,0,0,1677955476,22,0
0,0,1,1677955476,23,0
1,0,0,1677955476,24,0
0,0,1,1677955476,25,0
0,0,1,1677955477,26,0
0,0,1,1677955477,27,0
1,1,0,1677955477,28,0
1,1,0,1677955477,29,0
1,1,0,1677955478,30,0
0,0,1,1677955478,31,0
1,1,0,1677955478,32,0
1,1,0,1677955478,33,0
1,1,0,1677955479,34,0
1,0,0,1677955479,35,0
1,1,0,1677955479,36,0
1,1,0,1677955479,37,0
0,0,1,1677955480,38,0
0,0,1,1677955480,39,0
1,1,0,1677955480,40,0
0,0,1,1677955480,41,0
1,0,0,1677955481,42,0
1,1,0,1677955481,43,0
1,1,0,1677955481,44,0
0,0,1,1677955481,45,0
1,0,0,1677955482,46,0
0,0,1,1677955482,47,0
1,1,0,1677955482,48,0
1,1,0,1677955483,49,0
1,1,0,1677955483,50,0
0,0,1,1677955483,51,0
1,0,0,1677955483,52,0
1,1,0,1677955484,53,0
1,1,0,1677955484,54,0
1,1,0,1677955484,55,0
1,1,0,1677955484,56,0
1,0,0,1677955485,57,0
1,0,0,1677955485,58,0
1,1,0,1677955485,59,0
1,0,0,1677955485,60,0
1,1,0,1677955486,61,0
0,0,1,1677955486,62,0
1,1,0,1677955486,63,0
1,1,0,1677955486,64,0
1,1,0,1677955487,65,0
1,0,0,1677955487,66,0
1,0,0,1677955487,67,0
1,1,0,1677955487,68,0
1,0,0,1677955488,69,0
0,0,1,1677955488,70,0
0,0,1,1677955488,71,0
1,1,0,1677955488,72,0
1,0,0,1677955489,73,0
1,1,0,1677955489,74,0
1,1,0,1677955489,75,0
1,0,0,1677955489,76,0
1,0,0,1677955490,77,0
0,0,1,1677955490,78,0
0,0,1,1677955490,79,0
1,1,0,1677955490,80,0
0,0,1,1677955491,81,0
1,1,0,1677955491,82,0
0,0,1,1677955491,83,0
1,0,0,1677955491,84,0
1,0,0,1677955492,85,0
1,1,0,1677955492,86,0
0,0,1,1677955492,87,0
1,1,0,1677955492,88,0
0,0,1,1677955493,89,0
1,0,0,1677955493,90,0
0,0,1,1677955493,91,0
1,0,0,1677955493,92,0
1,0,0,1677955494,93,0
1,1,0,1677955494,94,0
1,1,0,1677955494,95,0
1,0,0,1677955494,96,0
0,0,1,1677955495,97,0
1,0,0,1677955495,98,0
0,0,1,1677955495,99,1
0,0,1,1677955495,100,0
1,0,0,1677955496,101,0
1,1,0,1677955496,102,0
1,1,0,1677955496,103,0
1,0,0,1677955496,104,0
1,0,0,1677955497,105,0
