was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
0,0,1,1677954992,0,0
1,1,0,1677954992,1,0
0,0,1,1677954993,2,1
0,0,1,1677954993,5,0
0,0,1,1677954994,6,1
0,0,1,1677954994,7,0
0,0,1,1677954995,8,2
0,0,1,1677954995,12,1
0,0,1,1677954996,13,1
0,0,1,1677954996,14,1
0,0,1,1677954997,17,2
0,0,1,1677954997,18,3
0,0,1,1677954998,20,3
0,0,1,1677954998,21,3
0,0,1,1677954999,22,2
0,0,1,1677954999,23,3
0,0,1,1677955000,24,3
0,0,1,1677955000,26,3
0,0,1,1677955001,30,2
0,0,1,1677955001,31,2
0,0,1,1677955002,32,1
0,0,1,1677955003,34,2
0,0,1,1677955003,37,2
0,0,1,1677955004,42,1
0,0,1,1677955004,43,0
1,0,0,1677955005,44,0
0,0,1,1677955005,45,1
0,0,1,1677955006,52,2
0,0,1,1677955006,53,2
0,0,1,1677955007,54,1
0,0,1,1677955007,55,1
0,0,1,1677955008,57,0
1,1,0,1677955008,61,0
1,1,0,1677955009,62,0
1,0,0,1677955009,63,0
0,0,1,1677955010,64,0
0,0,1,1677955010,71,0
1,0,0,1677955011,72,0
0,0,1,1677955011,73,0
1,1,0,1677955012,76,0
1,0,0,1677955012,77,0
1,0,0,1677955013,78,0
1,1,0,1677955013,79,0
0,0,1,1677955014,80,0
0,0,1,1677955014,86,1
0,0,1,1677955015,87,2
0,0,1,1677955015,88,3
0,0,1,1677955016,90,3
0,0,1,1677955016,91,3
0,0,1,1677955017,92,3
0,0,1,1677955017,93,3
0,0,1,1677955018,95,2
0,0,1,1677955018,97,2
0,0,1,1677955019,99,4
0,0,1,1677955019,100,5
0,0,1,1677955020,104,5
0,0,1,1677955020,106,6
0,0,1,1677955021,107,6
0,0,1,1677955021,108,6
0,0,1,1677955022,109,5
0,0,1,1677955022,110,4
0,0,1,1677955023,111,4
0,0,1,1677955023,112,4
0,0,1,1677955024,113,4
0,0,1,1677955024,114,5
0,0,1,1677955025,116,4
0,0,1,1677955025,120,4
0,0,1,1677955026,125,4
0,0,1,1677955026,126,4
0,0,1,1677955027,128,4
0,0,1,1677955027,129,4
0,0,1,1677955028,132,4
0,0,1,1677955028,133,4
0,0,1,1677955029,137,4
0,0,1,1677955029,139,5
0,0,1,1677955030,140,5
0,0,1,1677955030,142,5
0,0,1,1677955031,143,5
0,0,1,1677955031,146,5
0,0,1,1677955032,149,6
0,0,1,1677955032,150,6
0,0,1,1677955033,151,7
0,0,1,1677955033,152,8
0,0,1,1677955034,154,7
0,0,1,1677955034,155,7
0,0,1,1677955035,158,7
0,0,1,1677955035,159,7
0,0,1,1677955036,160,7
0,0,1,1677955036,161,7
0,0,1,1677955037,163,6
0,0,1,1677955037,164,7
0,0,1,1677955038,165,6
0,0,1,1677955038,168,6
0,0,1,1677955039,170,6
0,0,1,1677955039,171,6
0,0,1,1677955040,172,7
0,0,1,1677955040,176,6
0,0,1,1677955041,178,6
0,0,1,1677955041,181,7
0,0,1,1677955042,184,7
0,0,1,1677955042,187,8
0,0,1,1677955043,189,9
0,0,1,1677955043,190,9
0,0,1,1677955044,191,8
0,0,1,1677955044,195,7
0,0,1,1677955045,196,7
0,0,1,1677955045,197,7
0,0,1,1677955046,198,7
0,0,1,1677955046,199,7
0,0,1,1677955047,200,6
0,0,1,1677955047,202,6
0,0,1,1677955048,203,5
0,0,1,1677955048,205,6
0,0,1,1677955049,210,6
0,0,1,1677955049,212,6
0,0,1,1677955050,213,6
0,0,1,1677955050,216,6
0,0,1,1677955051,220,6
0,0,1,1677955051,223,5
0,0,1,1677955052,224,6
