was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,1,0,1677955074,0,0
1,1,0,1677955075,1,0
1,1,0,1677955075,2,0
0,0,1,1677955076,3,0
0,0,1,1677955076,6,0
1,1,0,1677955077,7,0
0,0,1,1677955077,8,1
0,0,1,1677955078,9,1
0,0,1,1677955078,10,0
0,0,1,1677955079,11,0
0,0,1,1677955079,14,0
1,1,0,1677955080,16,0
1,0,0,1677955080,17,0
0,0,1,1677955081,18,0
0,0,1,1677955081,20,1
0,0,1,1677955082,21,1
0,0,1,1677955082,22,1
0,0,1,1677955083,23,1
0,0,1,1677955084,24,0
0,0,1,1677955084,26,0
0,0,1,1677955085,29,0
1,1,0,1677955085,31,0
1,1,0,1677955086,32,0
1,1,0,1677955086,33,0
0,0,1,1677955087,34,0
1,0,0,1677955087,36,0
0,0,1,1677955088,37,0
1,1,0,1677955088,40,0
1,1,0,1677955089,41,0
1,0,0,1677955089,42,0
0,0,1,1677955090,43,0
1,0,0,1677955090,46,0
1,1,0,1677955091,47,0
0,0,1,1677955091,48,0
0,0,1,1677955092,50,1
0,0,1,1677955092,51,1
0,0,1,1677955093,52,1
0,0,1,1677955093,53,1
0,0,1,1677955094,54,1
0,0,1,1677955094,56,0
0,0,1,1677955095,57,0
0,0,1,1677955095,61,0
0,0,1,1677955096,62,1
0,0,1,1677955096,63,1
0,0,1,1677955097,64,1
0,0,1,1677955097,65,1
0,0,1,1677955098,67,1
0,0,1,1677955098,68,1
0,0,1,1677955099,70,0
1,0,0,1677955099,71,0
0,0,1,1677955100,72,1
0,0,1,1677955100,75,0
0,0,1,1677955101,76,0
1,1,0,1677955101,78,0
1,1,0,1677955102,79,0
1,0,0,1677955102,80,0
0,0,1,1677955103,81,1
0,0,1,1677955103,84,0
0,0,1,1677955104,85,1
0,0,1,1677955104,87,0
0,0,1,1677955105,88,0
0,0,1,1677955105,91,0
0,0,1,1677955106,92,0
0,0,1,1677955106,94,0
0,0,1,1677955107,95,0
0,0,1,1677955107,97,0
1,1,0,1677955108,98,0
1,0,0,1677955108,99,0
0,0,1,1677955109,100,0
1,1,0,1677955109,102,0
1,1,0,1677955110,103,0
1,1,0,1677955110,104,0
0,0,1,1677955111,105,0
1,0,0,1677955111,108,0
0,0,1,1677955112,109,0
0,0,1,1677955112,111,0
1,1,0,1677955113,113,0
0,0,1,1677955113,114,0
1,0,0,1677955114,116,0
0,0,1,1677955114,117,1
0,0,1,1677955115,118,0
1,0,0,1677955115,119,0
0,0,1,1677955116,120,0
0,0,1,1677955116,123,0
0,0,1,1677955117,125,0
0,0,1,1677955117,126,0
1,1,0,1677955118,128,0
1,1,0,1677955118,129,0
1,0,0,1677955119,130,0
0,0,1,1677955119,131,1
0,0,1,1677955120,133,0
0,0,1,1677955120,134,0
1,1,0,1677955121,137,0
0,0,1,1677955121,138,0
1,1,0,1677955122,140,0
1,1,0,1677955122,141,0
1,0,0,1677955123,142,0
1,0,0,1677955123,143,0
1,1,0,1677955124,144,0
0,0,1,1677955124,145,0
0,0,1,1677955125,149,0
0,0,1,1677955125,150,0
0,0,1,1677955126,152,0
0,0,1,1677955126,153,1
0,0,1,1677955127,154,0
0,0,1,1677955127,155,1
0,0,1,1677955128,157,0
0,0,1,1677955128,158,0
1,1,0,1677955129,160,0
0,0,1,1677955129,161,0
1,1,0,1677955130,164,0
0,0,1,1677955130,165,0
1,1,0,1677955131,167,0
1,1,0,1677955131,168,0
1,1,0,1677955132,169,0
1,1,0,1677955132,170,0
1,1,0,1677955133,171,0
1,1,0,1677955133,172,0
1,1,0,1677955134,173,0
1,1,0,1677955134,174,0
