was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,0,0,1678047888,0,0
0,0,1,1678047889,1,1
0,0,1,1678047890,5,2
0,0,1,1678047891,6,2
0,0,1,1678047892,8,1
0,0,1,1678047893,9,1
0,0,1,1678047894,13,1
0,0,1,1678047895,16,1
1,0,0,1678047896,21,0
1,0,0,1678047897,22,0
1,1,0,1678047898,23,0
1,0,0,1678047899,24,0
1,0,0,1678047900,25,0
0,0,1,1678047901,26,1
0,0,1,1678047902,30,2
0,0,1,1678047903,31,3
0,0,1,1678047904,42,4
0,0,1,1678047905,43,3
0,0,1,1678047906,44,2
0,0,1,1678047907,45,1
0,0,1,1678047908,50,1
0,0,1,1678047909,53,2
0,0,1,1678047910,61,2
0,0,1,1678047911,65,1
1,0,0,1678047912,68,0
0,0,1,1678047913,69,2
0,0,1,1678047914,72,2
0,0,1,1678047915,77,3
0,0,1,1678047916,79,2
0,0,1,1678047917,81,2
0,0,1,1678047918,82,1
1,0,0,1678047919,86,0
0,0,1,1678047920,87,1
0,0,1,1678047921,97,1
1,0,0,1678047922,98,0
1,1,0,1678047923,99,0
1,0,0,1678047924,100,0
0,0,1,1678047925,101,2
0,0,1,1678047926,106,1
1,0,0,1678047927,107,0
0,0,1,1678047928,108,1
1,0,0,1678047929,120,0
0,0,1,1678047930,121,2
0,0,1,1678047931,126,2
0,0,1,1678047932,128,1
1,0,0,1678047933,129,0
0,0,1,1678047934,130,1
1,0,0,1678047935,140,0
0,0,1,1678047936,141,1
0,0,1,1678047937,142,1
1,0,0,1678047938,149,0
0,0,1,1678047939,150,3
0,0,1,1678047940,151,4
0,0,1,1678047941,153,4
0,0,1,1678047942,154,5
0,0,1,1678047943,155,5
0,0,1,1678047944,157,4
0,0,1,1678047945,158,5
0,0,1,1678047946,162,4
0,0,1,1678047947,163,3
