was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,1,0,1677995037,0,0
0,0,1,1677995038,1,0
1,1,0,1677995038,2,0
0,0,1,1677995038,3,0
1,0,0,1677995038,4,0
1,1,0,1677995038,5,0
1,0,0,1677995038,6,0
1,0,0,1677995039,7,0
0,0,1,1677995039,8,0
0,0,1,1677995039,9,0
1,1,0,1677995039,10,0
1,0,0,1677995039,11,0
1,0,0,1677995040,12,0
1,0,0,1677995040,13,0
1,0,0,1677995040,14,0
1,0,0,1677995040,15,0
1,0,0,1677995040,16,0
1,0,0,1677995040,17,0
1,1,0,1677995041,18,0
1,0,0,1677995041,19,0
1,0,0,1677995041,20,0
1,0,0,1677995041,21,0
1,1,0,1677995041,22,0
1,0,0,1677995041,23,0
1,1,0,1677995042,24,0
1,0,0,1677995042,25,0
1,0,0,1677995042,26,0
1,0,0,1677995042,27,0
1,0,0,1677995042,28,0
1,0,0,1677995042,29,0
1,0,0,1677995043,30,0
1,1,0,1677995043,31,0
1,1,0,1677995043,32,0
1,1,0,1677995043,33,0
1,1,0,1677995043,34,0
0,0,1,1677995043,35,0
1,0,0,1677995044,36,0
1,0,0,1677995044,37,0
1,0,0,1677995044,38,0
1,0,0,1677995044,39,0
1,0,0,1677995044,40,0
1,0,0,1677995044,41,0
1,1,0,1677995045,42,0
1,0,0,1677995045,43,0
0,0,1,1677995045,44,0
1,0,0,1677995045,45,0
1,0,0,1677995045,46,0
0,0,1,1677995045,47,0
1,1,0,1677995046,48,0
1,1,0,1677995046,49,0
1,0,0,1677995046,50,0
1,0,0,1677995046,51,0
1,1,0,1677995046,52,0
1,0,0,1677995046,53,0
1,0,0,1677995047,54,0
1,0,0,1677995047,55,0
0,0,1,1677995047,56,0
1,0,0,1677995047,57,0
1,0,0,1677995047,58,0
1,0,0,1677995047,59,0
1,0,0,1677995048,60,0
1,0,0,1677995048,61,0
1,0,0,1677995048,62,0
0,0,1,1677995048,63,0
0,0,1,1677995048,64,0
1,0,0,1677995049,65,0
1,0,0,1677995049,66,0
1,0,0,1677995049,67,0
1,0,0,1677995049,68,0
1,0,0,1677995049,69,0
0,0,1,1677995049,70,0
1,1,0,1677995050,71,0
1,1,0,1677995050,72,0
1,1,0,1677995050,73,0
1,0,0,1677995050,74,0
0,0,1,1677995050,75,0
1,0,0,1677995050,76,0
1,0,0,1677995051,77,0
0,0,1,1677995051,78,0
1,0,0,1677995051,79,0
0,0,1,1677995051,80,0
1,1,0,1677995051,81,0
1,1,0,1677995051,82,0
1,0,0,1677995052,83,0
1,0,0,1677995052,84,0
1,0,0,1677995052,85,0
1,0,0,1677995052,86,0
1,0,0,1677995052,87,0
1,1,0,1677995052,88,0
1,0,0,1677995053,89,0
0,0,1,1677995053,90,0
1,0,0,1677995053,91,0
1,0,0,1677995053,92,0
1,0,0,1677995053,93,0
1,0,0,1677995053,94,0
1,0,0,1677995054,95,0
1,0,0,1677995054,96,0
1,0,0,1677995054,97,0
1,0,0,1677995054,98,0
1,0,0,1677995054,99,0
1,1,0,1677995054,100,0
1,0,0,1677995055,101,0
0,0,1,1677995055,102,0
1,0,0,1677995055,103,0
1,0,0,1677995055,104,0
0,0,1,1677995055,105,0
1,1,0,1677995055,106,0
1,0,0,1677995056,107,0
1,0,0,1677995056,108,0
1,0,0,1677995056,109,0
1,1,0,1677995056,110,0
1,0,0,1677995056,111,0
1,0,0,1677995057,112,0
1,1,0,1677995057,113,0
1,1,0,1677995057,114,0
1,0,0,1677995057,115,0
1,1,0,1677995057,116,0
1,1,0,1677995057,117,0
1,0,0,1677995058,118,0
1,1,0,1677995058,119,0
0,0,1,1677995058,120,0
1,0,0,1677995058,121,0
1,0,0,1677995058,122,0
1,0,0,1677995058,123,0
0,0,1,1677995059,124,0
1,0,0,1677995059,125,0
1,0,0,1677995059,126,0
1,0,0,1677995059,127,0
0,0,1,1677995059,128,0
1,0,0,1677995059,129,0
1,1,0,1677995060,130,0
1,1,0,1677995060,131,0
1,0,0,1677995060,132,0
1,0,0,1677995060,133,0
1,1,0,1677995060,134,0
1,0,0,1677995060,135,0
0,0,1,1677995061,136,0
1,0,0,1677995061,137,0
0,0,1,1677995061,138,0
1,0,0,1677995061,139,0
1,1,0,1677995061,140,0
1,0,0,1677995061,141,0
0,0,1,1677995062,142,0
1,1,0,1677995062,143,0
1,0,0,1677995062,144,0
1,1,0,1677995062,145,0
1,0,0,1677995062,146,0
1,0,0,1677995062,147,0
1,0,0,1677995063,148,0
1,0,0,1677995063,149,0
0,0,1,1677995063,150,0
