was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,1,0,1677954992,0,0
1,0,0,1677954992,1,0
0,0,1,1677954992,2,0
1,1,0,1677954993,3,0
1,0,0,1677954993,4,0
1,1,0,1677954993,5,0
1,1,0,1677954994,6,0
1,1,0,1677954994,7,0
1,1,0,1677954994,8,0
1,1,0,1677954995,9,0
0,0,1,1677954995,10,0
0,0,1,1677954995,14,0
0,0,1,1677954996,16,0
1,0,0,1677954996,17,0
0,0,1,1677954996,18,0
0,0,1,1677954997,19,0
1,1,0,1677954997,21,0
1,0,0,1677954998,22,0
0,0,1,1677954998,23,0
1,0,0,1677954998,24,0
0,0,1,1677954999,25,0
0,0,1,1677954999,27,0
1,1,0,1677954999,29,0
0,0,1,1677955000,30,0
0,0,1,1677955000,31,0
0,0,1,1677955000,33,0
0,0,1,1677955001,34,0
1,1,0,1677955001,35,0
1,1,0,1677955001,36,0
0,0,1,1677955002,37,0
0,0,1,1677955002,39,0
1,0,0,1677955002,40,0
1,1,0,1677955003,41,0
1,1,0,1677955003,42,0
1,0,0,1677955003,43,0
0,0,1,1677955004,44,0
0,0,1,1677955004,47,0
1,0,0,1677955004,49,0
0,0,1,1677955005,50,0
0,0,1,1677955005,51,1
0,0,1,1677955005,52,1
0,0,1,1677955006,53,1
0,0,1,1677955006,54,1
0,0,1,1677955006,55,0
1,0,0,1677955007,57,0
0,0,1,1677955007,58,0
1,0,0,1677955007,60,0
0,0,1,1677955008,61,0
0,0,1,1677955008,63,0
1,1,0,1677955008,64,0
1,0,0,1677955009,65,0
1,0,0,1677955009,66,0
1,0,0,1677955009,67,0
1,1,0,1677955010,68,0
0,0,1,1677955010,69,0
1,1,0,1677955010,73,0
1,1,0,1677955011,74,0
1,1,0,1677955011,75,0
1,1,0,1677955011,76,0
0,0,1,1677955012,77,0
1,0,0,1677955012,78,0
1,0,0,1677955012,79,0
1,0,0,1677955013,80,0
0,0,1,1677955013,81,0
0,0,1,1677955013,84,0
1,1,0,1677955014,85,0
0,0,1,1677955014,86,0
0,0,1,1677955014,88,0
0,0,1,1677955015,90,0
1,1,0,1677955015,91,0
1,0,0,1677955015,92,0
0,0,1,1677955016,93,0
0,0,1,1677955016,95,0
0,0,1,1677955016,96,0
0,0,1,1677955017,98,0
1,1,0,1677955017,99,0
1,0,0,1677955017,100,0
1,0,0,1677955018,101,0
0,0,1,1677955018,102,0
1,1,0,1677955018,104,0
1,1,0,1677955019,105,0
0,0,1,1677955019,106,0
1,0,0,1677955019,108,0
1,0,0,1677955020,109,0
1,1,0,1677955020,110,0
0,0,1,1677955020,111,0
0,0,1,1677955021,114,0
1,1,0,1677955021,115,0
1,1,0,1677955021,116,0
1,0,0,1677955022,117,0
1,0,0,1677955022,118,0
1,1,0,1677955022,119,0
1,0,0,1677955023,120,0
0,0,1,1677955023,121,0
1,0,0,1677955023,124,0
1,0,0,1677955024,125,0
1,1,0,1677955024,126,0
1,0,0,1677955024,127,0
1,0,0,1677955025,128,0
0,0,1,1677955025,129,0
1,1,0,1677955025,132,0
1,1,0,1677955026,133,0
0,0,1,1677955026,134,0
0,0,1,1677955026,137,0
1,0,0,1677955027,138,0
0,0,1,1677955027,139,0
0,0,1,1677955027,140,0
1,1,0,1677955028,142,0
0,0,1,1677955028,143,0
1,0,0,1677955028,145,0
0,0,1,1677955029,146,0
1,1,0,1677955029,147,0
0,0,1,1677955029,148,0
0,0,1,1677955030,150,0
0,0,1,1677955030,151,0
1,0,0,1677955030,152,0
1,0,0,1677955031,153,0
1,1,0,1677955031,154,0
1,1,0,1677955031,155,0
1,1,0,1677955032,156,0
1,1,0,1677955032,157,0
1,1,0,1677955032,158,0
0,0,1,1677955033,159,0
0,0,1,1677955033,163,1
0,0,1,1677955033,164,1
0,0,1,1677955034,165,0
0,0,1,1677955034,166,0
1,1,0,1677955034,168,0
1,1,0,1677955035,169,0
1,1,0,1677955035,170,0
1,1,0,1677955035,171,0
0,0,1,1677955036,172,0
0,0,1,1677955036,175,0
1,1,0,1677955036,176,0
1,1,0,1677955037,177,0
0,0,1,1677955037,178,0
1,0,0,1677955037,181,0
0,0,1,1677955038,182,0
1,0,0,1677955038,183,0
0,0,1,1677955039,184,0
0,0,1,1677955039,186,0
0,0,1,1677955039,187,0
1,1,0,1677955040,189,0
1,1,0,1677955040,190,0
1,0,0,1677955040,191,0
0,0,1,1677955041,192,0
0,0,1,1677955041,194,0
0,0,1,1677955041,195,0
0,0,1,1677955042,197,0
1,1,0,1677955042,198,0
1,1,0,1677955042,199,0
0,0,1,1677955043,200,1
0,0,1,1677955043,201,1
0,0,1,1677955043,202,1
0,0,1,1677955044,203,2
0,0,1,1677955044,204,1
0,0,1,1677955044,205,0
1,0,0,1677955045,206,0
0,0,1,1677955045,207,0
0,0,1,1677955045,211,0
1,0,0,1677955046,212,0
1,0,0,1677955046,213,0
0,0,1,1677955046,214,0
1,0,0,1677955047,216,0
1,0,0,1677955047,217,0
0,0,1,1677955047,218,0
0,0,1,1677955048,220,0
1,1,0,1677955048,222,0
0,0,1,1677955048,223,0
0,0,1,1677955049,224,0
1,1,0,1677955049,225,0
0,0,1,1677955049,226,0
0,0,1,1677955050,228,0
0,0,1,1677955050,229,0
0,0,1,1677955050,231,0
0,0,1,1677955051,232,0
1,1,0,1677955051,233,0
1,1,0,1677955051,234,0
1,1,0,1677955052,235,0
