was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,1,0,1678047975,0,0
1,1,0,1678047975,1,0
1,0,0,1678047975,2,0
1,1,0,1678047975,3,0
1,0,0,1678047975,4,0
1,1,0,1678047975,5,0
1,1,0,1678047975,6,0
1,0,0,1678047975,7,0
0,0,1,1678047975,8,1
1,1,0,1678047975,9,0
0,0,1,1678047975,10,1
1,1,0,1678047975,11,0
0,0,1,1678047975,12,1
1,1,0,1678047975,13,0
1,1,0,1678047975,14,0
1,0,0,1678047975,15,0
1,0,0,1678047975,16,0
1,0,0,1678047976,17,0
0,0,1,1678047976,18,1
1,1,0,1678047976,19,0
1,0,0,1678047976,20,0
1,0,0,1678047976,21,0
1,1,0,1678047976,22,0
1,1,0,1678047976,23,0
1,0,0,1678047976,24,0
1,1,0,1678047976,25,0
1,0,0,1678047976,26,0
1,0,0,1678047976,27,0
0,0,1,1678047976,28,1
0,0,1,1678047976,29,1
1,0,0,1678047976,30,0
0,0,1,1678047976,31,1
1,1,0,1678047976,32,0
1,0,0,1678047977,33,0
1,1,0,1678047977,34,0
1,0,0,1678047977,35,0
1,0,0,1678047977,36,0
1,1,0,1678047977,37,0
0,0,1,1678047977,38,1
1,0,0,1678047977,39,0
1,0,0,1678047977,40,0
1,0,0,1678047977,41,0
1,1,0,1678047977,42,0
1,0,0,1678047977,43,0
0,0,1,1678047977,44,1
1,0,0,1678047977,45,0
1,0,0,1678047977,46,0
1,0,0,1678047977,47,0
0,0,1,1678047977,48,1
1,0,0,1678047977,49,0
0,0,1,1678047978,50,1
1,0,0,1678047978,51,0
1,1,0,1678047978,52,0
1,1,0,1678047978,53,0
1,0,0,1678047978,54,0
1,0,0,1678047978,55,0
1,0,0,1678047978,56,0
1,0,0,1678047978,57,0
1,0,0,1678047978,58,0
0,0,1,1678047978,59,1
1,0,0,1678047978,60,0
0,0,1,1678047978,61,1
1,1,0,1678047978,62,0
1,1,0,1678047978,63,0
1,0,0,1678047978,64,0
1,0,0,1678047978,65,0
1,1,0,1678047978,66,0
1,0,0,1678047979,67,0
1,0,0,1678047979,68,0
1,1,0,1678047979,69,0
0,0,1,1678047979,70,1
0,0,1,1678047979,71,1
1,1,0,1678047979,72,0
0,0,1,1678047979,73,1
1,0,0,1678047979,74,0
0,0,1,1678047979,75,1
1,0,0,1678047979,76,0
1,0,0,1678047979,77,0
0,0,1,1678047979,78,1
0,0,1,1678047979,79,1
0,0,1,1678047979,80,1
1,1,0,1678047979,81,0
1,0,0,1678047979,82,0
1,0,0,1678047979,83,0
0,0,1,1678047980,84,2
0,0,1,1678047980,85,1
0,0,1,1678047980,86,1
1,0,0,1678047980,87,0
0,0,1,1678047980,88,1
1,1,0,1678047980,89,0
1,0,0,1678047980,90,0
1,0,0,1678047980,91,0
0,0,1,1678047980,92,1
1,0,0,1678047980,93,0
1,0,0,1678047980,94,0
1,0,0,1678047980,95,0
0,0,1,1678047980,96,1
1,0,0,1678047980,97,0
1,0,0,1678047980,98,0
0,0,1,1678047980,99,1
1,1,0,1678047980,100,0
1,0,0,1678047981,101,0
1,0,0,1678047981,102,0
0,0,1,1678047981,103,1
0,0,1,1678047981,104,1
1,0,0,1678047981,105,0
1,1,0,1678047981,106,0
1,0,0,1678047981,107,0
1,0,0,1678047981,108,0
0,0,1,1678047981,109,1
1,0,0,1678047981,110,0
1,1,0,1678047981,111,0
1,1,0,1678047981,112,0
0,0,1,1678047981,113,1
1,0,0,1678047981,114,0
1,0,0,1678047981,115,0
0,0,1,1678047981,116,1
1,1,0,1678047981,117,0
1,0,0,1678047982,118,0
1,1,0,1678047982,119,0
0,0,1,1678047982,120,1
1,1,0,1678047982,121,0
1,1,0,1678047982,122,0
1,1,0,1678047982,123,0
1,0,0,1678047982,124,0
1,0,0,1678047982,125,0
1,1,0,1678047982,126,0
0,0,1,1678047982,127,1
1,0,0,1678047982,128,0
1,0,0,1678047982,129,0
1,1,0,1678047982,130,0
1,0,0,1678047982,131,0
0,0,1,1678047982,132,1
0,0,1,1678047982,133,1
1,0,0,1678047982,134,0
1,0,0,1678047983,135,0
1,0,0,1678047983,136,0
1,0,0,1678047983,137,0
0,0,1,1678047983,138,1
1,0,0,1678047983,139,0
1,1,0,1678047983,140,0
1,1,0,1678047983,141,0
1,0,0,1678047983,142,0
0,0,1,1678047983,143,1
1,1,0,1678047983,144,0
1,0,0,1678047983,145,0
0,0,1,1678047983,146,1
1,0,0,1678047983,147,0
0,0,1,1678047983,148,1
1,0,0,1678047983,149,0
1,0,0,1678047983,150,0
1,0,0,1678047983,151,0
0,0,1,1678047984,152,1
0,0,1,1678047984,153,1
1,0,0,1678047984,154,0
1,1,0,1678047984,155,0
1,0,0,1678047984,156,0
1,1,0,1678047984,157,0
1,0,0,1678047984,158,0
0,0,1,1678047984,159,1
1,0,0,1678047984,160,0
1,0,0,1678047984,161,0
0,0,1,1678047984,162,1
1,0,0,1678047984,163,0
1,0,0,1678047984,164,0
1,0,0,1678047984,165,0
0,0,1,1678047984,166,1
1,0,0,1678047984,167,0
1,1,0,1678047984,168,0
1,0,0,1678047985,169,0
1,0,0,1678047985,170,0
0,0,1,1678047985,171,1
1,0,0,1678047985,172,0
1,1,0,1678047985,173,0
1,1,0,1678047985,174,0
1,0,0,1678047985,175,0
0,0,1,1678047985,176,1
0,0,1,1678047985,177,1
1,0,0,1678047985,178,0
1,0,0,1678047985,179,0
1,1,0,1678047985,180,0
1,1,0,1678047985,181,0
1,0,0,1678047985,182,0
0,0,1,1678047985,183,1
1,0,0,1678047985,184,0
1,1,0,1678047985,185,0
0,0,1,1678047986,186,1
1,1,0,1678047986,187,0
1,0,0,1678047986,188,0
1,0,0,1678047986,189,0
0,0,1,1678047986,190,1
1,1,0,1678047986,191,0
0,0,1,1678047986,192,1
1,0,0,1678047986,193,0
1,1,0,1678047986,194,0
1,1,0,1678047986,195,0
1,0,0,1678047986,196,0
1,1,0,1678047986,197,0
0,0,1,1678047986,198,1
1,0,0,1678047986,199,0
0,0,1,1678047986,200,1
1,0,0,1678047986,201,0
1,1,0,1678047986,202,0
1,0,0,1678047987,203,0
1,0,0,1678047987,204,0
0,0,1,1678047987,205,1
0,0,1,1678047987,206,1
1,0,0,1678047987,207,0
1,0,0,1678047987,208,0
0,0,1,1678047987,209,1
1,1,0,1678047987,210,0
1,1,0,1678047987,211,0
1,1,0,1678047987,212,0
1,0,0,1678047987,213,0
1,0,0,1678047987,214,0
1,0,0,1678047987,215,0
1,0,0,1678047987,216,0
0,0,1,1678047987,217,1
1,0,0,1678047987,218,0
1,0,0,1678047988,219,0
1,0,0,1678047988,220,0
1,0,0,1678047988,221,0
0,0,1,1678047988,222,1
1,0,0,1678047988,223,0
0,0,1,1678047988,224,1
1,0,0,1678047988,225,0
0,0,1,1678047988,226,1
1,0,0,1678047988,227,0
1,1,0,1678047988,228,0
1,0,0,1678047988,229,0
1,1,0,1678047988,230,0
1,0,0,1678047988,231,0
1,0,0,1678047988,232,0
0,0,1,1678047988,233,1
1,0,0,1678047988,234,0
1,1,0,1678047988,235,0
1,0,0,1678047989,236,0
1,1,0,1678047989,237,0
1,0,0,1678047989,238,0
1,0,0,1678047989,239,0
0,0,1,1678047989,240,1
1,0,0,1678047989,241,0
1,1,0,1678047989,242,0
0,0,1,1678047989,243,1
1,0,0,1678047989,244,0
0,0,1,1678047989,245,1
1,0,0,1678047989,246,0
1,1,0,1678047989,247,0
1,0,0,1678047989,248,0
1,0,0,1678047989,249,0
1,1,0,1678047989,250,0
1,1,0,1678047989,251,0
1,0,0,1678047989,252,0
0,0,1,1678047990,253,1
1,0,0,1678047990,254,0
0,0,1,1678047990,255,1
1,0,0,1678047990,256,0
1,1,0,1678047990,257,0
1,0,0,1678047990,258,0
1,0,0,1678047990,259,0
1,1,0,1678047990,260,0
1,0,0,1678047990,261,0
1,0,0,1678047990,262,0
0,0,1,1678047990,263,1
1,1,0,1678047990,264,0
1,1,0,1678047990,265,0
0,0,1,1678047990,266,1
1,0,0,1678047990,267,0
1,1,0,1678047990,268,0
1,0,0,1678047990,269,0
0,0,1,1678047991,270,1
1,0,0,1678047991,271,0
0,0,1,1678047991,272,1
1,0,0,1678047991,273,0
1,0,0,1678047991,274,0
0,0,1,1678047991,275,1
1,1,0,1678047991,276,0
0,0,1,1678047991,277,1
1,1,0,1678047991,278,0
1,0,0,1678047991,279,0
0,0,1,1678047991,280,1
0,0,1,1678047991,281,1
0,0,1,1678047991,282,1
1,1,0,1678047991,283,0
1,0,0,1678047991,284,0
1,0,0,1678047991,285,0
1,1,0,1678047991,286,0
1,0,0,1678047992,287,0
0,0,1,1678047992,288,1
1,1,0,1678047992,289,0
1,1,0,1678047992,290,0
1,0,0,1678047992,291,0
1,0,0,1678047992,292,0
1,0,0,1678047992,293,0
1,0,0,1678047992,294,0
0,0,1,1678047992,295,1
0,0,1,1678047992,296,1
1,0,0,1678047992,297,0
1,0,0,1678047992,298,0
0,0,1,1678047992,299,1
0,0,1,1678047992,300,1
1,0,0,1678047992,301,0
0,0,1,1678047992,302,1
0,0,1,1678047992,303,1
1,0,0,1678047993,304,0
1,0,0,1678047993,305,0
0,0,1,1678047993,306,1
1,0,0,1678047993,307,0
1,1,0,1678047993,308,0
1,0,0,1678047993,309,0
1,1,0,1678047993,310,0
1,0,0,1678047993,311,0
1,1,0,1678047993,312,0
1,0,0,1678047993,313,0
1,0,0,1678047993,314,0
1,1,0,1678047993,315,0
1,1,0,1678047993,316,0
1,1,0,1678047993,317,0
1,0,0,1678047993,318,0
1,0,0,1678047993,319,0
0,0,1,1678047993,320,1
0,0,1,1678047994,321,1
0,0,1,1678047994,322,1
1,0,0,1678047994,323,0
1,0,0,1678047994,324,0
1,1,0,1678047994,325,0
1,1,0,1678047994,326,0
1,0,0,1678047994,327,0
1,1,0,1678047994,328,0
1,1,0,1678047994,329,0
0,0,1,1678047994,330,1
1,0,0,1678047994,331,0
1,0,0,1678047994,332,0
0,0,1,1678047994,333,1
1,0,0,1678047994,334,0
1,0,0,1678047994,335,0
1,0,0,1678047994,336,0
1,0,0,1678047994,337,0
1,1,0,1678047995,338,0
1,0,0,1678047995,339,0
1,1,0,1678047995,340,0
1,0,0,1678047995,341,0
1,0,0,1678047995,342,0
0,0,1,1678047995,343,1
1,0,0,1678047995,344,0
1,1,0,1678047995,345,0
1,1,0,1678047995,346,0
1,0,0,1678047995,347,0
1,0,0,1678047995,348,0
1,1,0,1678047995,349,0
1,1,0,1678047995,350,0
1,0,0,1678047995,351,0
1,1,0,1678047995,352,0
1,1,0,1678047995,353,0
1,0,0,1678047995,354,0
0,0,1,1678047996,355,1
0,0,1,1678047996,356,1
1,0,0,1678047996,357,0
1,0,0,1678047996,358,0
1,0,0,1678047996,359,0
1,0,0,1678047996,360,0
1,1,0,1678047996,361,0
1,0,0,1678047996,362,0
0,0,1,1678047996,363,2
0,0,1,1678047996,364,1
0,0,1,1678047996,365,1
0,0,1,1678047996,366,1
1,0,0,1678047996,367,0
1,0,0,1678047996,368,0
1,1,0,1678047996,369,0
1,0,0,1678047996,370,0
1,0,0,1678047996,371,0
1,0,0,1678047997,372,0
1,1,0,1678047997,373,0
0,0,1,1678047997,374,1
0,0,1,1678047997,375,1
0,0,1,1678047997,376,1
0,0,1,1678047997,377,1
1,1,0,1678047997,378,0
1,0,0,1678047997,379,0
1,0,0,1678047997,380,0
1,0,0,1678047997,381,0
1,0,0,1678047997,382,0
1,1,0,1678047997,383,0
1,0,0,1678047997,384,0
1,1,0,1678047997,385,0
1,0,0,1678047997,386,0
1,0,0,1678047997,387,0
1,0,0,1678047997,388,0
0,0,1,1678047998,389,1
1,0,0,1678047998,390,0
1,1,0,1678047998,391,0
1,1,0,1678047998,392,0
1,1,0,1678047998,393,0
0,0,1,1678047998,394,1
1,0,0,1678047998,395,0
1,1,0,1678047998,396,0
1,1,0,1678047998,397,0
1,1,0,1678047998,398,0
1,0,0,1678047998,399,0
1,0,0,1678047998,400,0
1,0,0,1678047998,401,0
1,0,0,1678047998,402,0
1,0,0,1678047998,403,0
1,0,0,1678047998,404,0
1,1,0,1678047998,405,0
1,0,0,1678047999,406,0
1,0,0,1678047999,407,0
1,0,0,1678047999,408,0
1,0,0,1678047999,409,0
1,0,0,1678047999,410,0
0,0,1,1678047999,411,1
0,0,1,1678047999,412,1
1,0,0,1678047999,413,0
0,0,1,1678047999,414,1
0,0,1,1678047999,415,1
1,1,0,1678047999,416,0
1,1,0,1678047999,417,0
1,1,0,1678047999,418,0
1,0,0,1678047999,419,0
1,1,0,1678047999,420,0
1,0,0,1678047999,421,0
1,0,0,1678048000,422,0
0,0,1,1678048000,423,1
0,0,1,1678048000,424,1
0,0,1,1678048000,425,1
1,0,0,1678048000,426,0
1,1,0,1678048000,427,0
1,0,0,1678048000,428,0
0,0,1,1678048000,429,1
1,0,0,1678048000,430,0
0,0,1,1678048000,431,1
1,0,0,1678048000,432,0
1,0,0,1678048000,433,0
0,0,1,1678048000,434,1
1,1,0,1678048000,435,0
1,1,0,1678048000,436,0
1,1,0,1678048000,437,0
1,0,0,1678048000,438,0
1,0,0,1678048001,439,0
1,0,0,1678048001,440,0
0,0,1,1678048001,441,1
1,0,0,1678048001,442,0
1,0,0,1678048001,443,0
0,0,1,1678048001,444,1
1,0,0,1678048001,445,0
1,0,0,1678048001,446,0
1,0,0,1678048001,447,0
1,0,0,1678048001,448,0
1,0,0,1678048001,449,0
1,0,0,1678048001,450,0
1,1,0,1678048001,451,0
1,0,0,1678048001,452,0
1,0,0,1678048001,453,0
1,1,0,1678048001,454,0
1,1,0,1678048001,455,0
1,0,0,1678048002,456,0
1,1,0,1678048002,457,0
1,0,0,1678048002,458,0
1,0,0,1678048002,459,0
1,1,0,1678048002,460,0
1,0,0,1678048002,461,0
1,1,0,1678048002,462,0
1,0,0,1678048002,463,0
1,0,0,1678048002,464,0
1,0,0,1678048002,465,0
1,0,0,1678048002,466,0
1,0,0,1678048002,467,0
0,0,1,1678048002,468,2
0,0,1,1678048002,469,1
1,1,0,1678048002,470,0
0,0,1,1678048002,471,1
1,0,0,1678048002,472,0
0,0,1,1678048003,473,1
0,0,1,1678048003,474,1
0,0,1,1678048003,475,1
1,1,0,1678048003,476,0
1,1,0,1678048003,477,0
1,0,0,1678048003,478,0
1,0,0,1678048003,479,0
1,1,0,1678048003,480,0
1,0,0,1678048003,481,0
1,0,0,1678048003,482,0
1,1,0,1678048003,483,0
1,0,0,1678048003,484,0
1,1,0,1678048003,485,0
0,0,1,1678048003,486,2
0,0,1,1678048003,487,2
0,0,1,1678048003,488,1
1,1,0,1678048003,489,0
1,0,0,1678048004,490,0
0,0,1,1678048004,491,1
1,0,0,1678048004,492,0
1,0,0,1678048004,493,0
1,0,0,1678048004,494,0
0,0,1,1678048004,495,2
0,0,1,1678048004,496,1
0,0,1,1678048004,497,1
1,0,0,1678048004,498,0
0,0,1,1678048004,499,1
1,0,0,1678048004,500,0
0,0,1,1678048004,501,1
0,0,1,1678048004,502,1
0,0,1,1678048004,503,1
1,1,0,1678048004,504,0
1,0,0,1678048004,505,0
1,0,0,1678048004,506,0
1,0,0,1678048005,507,0
1,1,0,1678048005,508,0
1,0,0,1678048005,509,0
1,0,0,1678048005,510,0
1,0,0,1678048005,511,0
1,0,0,1678048005,512,0
1,1,0,1678048005,513,0
1,0,0,1678048005,514,0
1,0,0,1678048005,515,0
1,0,0,1678048005,516,0
1,0,0,1678048005,517,0
0,0,1,1678048005,518,1
1,0,0,1678048005,519,0
1,1,0,1678048005,520,0
1,1,0,1678048005,521,0
1,0,0,1678048005,522,0
1,0,0,1678048005,523,0
1,0,0,1678048006,524,0
1,0,0,1678048006,525,0
0,0,1,1678048006,526,1
1,0,0,1678048006,527,0
0,0,1,1678048006,528,1
1,0,0,1678048006,529,0
0,0,1,1678048006,530,1
1,1,0,1678048006,531,0
1,1,0,1678048006,532,0
0,0,1,1678048006,533,1
1,1,0,1678048006,534,0
1,0,0,1678048006,535,0
0,0,1,1678048006,536,1
1,1,0,1678048006,537,0
1,0,0,1678048006,538,0
1,0,0,1678048006,539,0
1,0,0,1678048006,540,0
1,0,0,1678048007,541,0
1,0,0,1678048007,542,0
0,0,1,1678048007,543,1
1,0,0,1678048007,544,0
0,0,1,1678048007,545,1
1,0,0,1678048007,546,0
1,1,0,1678048007,547,0
1,0,0,1678048007,548,0
1,1,0,1678048007,549,0
1,1,0,1678048007,550,0
1,0,0,1678048007,551,0
1,0,0,1678048007,552,0
1,1,0,1678048007,553,0
0,0,1,1678048007,554,1
1,1,0,1678048007,555,0
1,0,0,1678048007,556,0
1,0,0,1678048007,557,0
0,0,1,1678048008,558,2
0,0,1,1678048008,559,1
1,0,0,1678048008,560,0
1,1,0,1678048008,561,0
1,1,0,1678048008,562,0
1,0,0,1678048008,563,0
1,1,0,1678048008,564,0
1,0,0,1678048008,565,0
1,0,0,1678048008,566,0
1,1,0,1678048008,567,0
1,0,0,1678048008,568,0
0,0,1,1678048008,569,1
1,0,0,1678048008,570,0
0,0,1,1678048008,571,1
1,0,0,1678048008,572,0
1,0,0,1678048008,573,0
1,0,0,1678048008,574,0
1,0,0,1678048009,575,0
1,0,0,1678048009,576,0
1,0,0,1678048009,577,0
1,0,0,1678048009,578,0
1,0,0,1678048009,579,0
1,1,0,1678048009,580,0
0,0,1,1678048009,581,1
1,1,0,1678048009,582,0
1,0,0,1678048009,583,0
1,1,0,1678048009,584,0
1,0,0,1678048009,585,0
1,0,0,1678048009,586,0
1,0,0,1678048009,587,0
1,0,0,1678048009,588,0
1,0,0,1678048009,589,0
