was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
1,0,0,1678042218,0,0
0,0,1,1678042219,1,1
0,0,1,1678042219,2,1
1,0,0,1678042219,4,0
0,0,1,1678042220,5,1
1,0,0,1678042220,6,0
1,0,0,1678042220,7,0
1,0,0,1678042221,8,0
1,0,0,1678042221,9,0
1,0,0,1678042221,10,0
0,0,1,1678042222,11,1
1,0,0,1678042222,12,0
1,0,0,1678042222,13,0
1,0,0,1678042223,14,0
1,0,0,1678042223,15,0
0,0,1,1678042224,16,1
0,0,1,1678042224,18,1
1,0,0,1678042224,19,0
1,1,0,1678042225,20,0
1,0,0,1678042225,21,0
1,0,0,1678042225,22,0
1,0,0,1678042226,23,0
0,0,1,1678042226,24,1
0,0,1,1678042226,30,1
1,0,0,1678042227,31,0
1,0,0,1678042227,32,0
1,0,0,1678042227,33,0
1,0,0,1678042228,34,0
1,0,0,1678042228,35,0
0,0,1,1678042228,36,1
1,0,0,1678042229,39,0
1,0,0,1678042229,40,0
1,0,0,1678042229,41,0
1,0,0,1678042230,42,0
0,0,1,1678042230,43,1
0,0,1,1678042230,44,2
0,0,1,1678042231,45,2
0,0,1,1678042231,47,2
0,0,1,1678042231,48,1
0,0,1,1678042232,49,1
1,0,0,1678042232,53,0
0,0,1,1678042232,54,1
0,0,1,1678042233,55,1
1,1,0,1678042233,56,0
1,0,0,1678042233,57,0
1,1,0,1678042234,58,0
0,0,1,1678042234,59,1
1,1,0,1678042234,60,0
1,0,0,1678042235,61,0
0,0,1,1678042235,62,1
0,0,1,1678042235,66,1
1,1,0,1678042236,67,0
0,0,1,1678042236,68,2
0,0,1,1678042236,69,1
0,0,1,1678042237,70,1
1,0,0,1678042237,72,0
1,0,0,1678042237,73,0
0,0,1,1678042238,74,1
1,0,0,1678042238,77,0
1,1,0,1678042238,78,0
0,0,1,1678042239,79,1
1,0,0,1678042239,80,0
1,1,0,1678042239,81,0
1,1,0,1678042240,82,0
0,0,1,1678042240,83,1
1,0,0,1678042240,84,0
0,0,1,1678042241,85,1
0,0,1,1678042241,86,2
0,0,1,1678042241,87,2
0,0,1,1678042242,90,2
0,0,1,1678042242,91,1
1,0,0,1678042242,93,0
1,0,0,1678042243,94,0
1,0,0,1678042243,95,0
0,0,1,1678042243,96,1
1,0,0,1678042244,98,0
1,1,0,1678042244,99,0
0,0,1,1678042244,100,1
0,0,1,1678042245,101,1
1,1,0,1678042245,105,0
1,1,0,1678042245,106,0
1,0,0,1678042246,107,0
1,0,0,1678042246,108,0
0,0,1,1678042246,109,1
1,0,0,1678042247,110,0
1,0,0,1678042247,111,0
1,0,0,1678042247,112,0
1,0,0,1678042248,113,0
1,0,0,1678042248,114,0
1,1,0,1678042248,115,0
1,0,0,1678042249,116,0
1,0,0,1678042249,117,0
1,0,0,1678042249,118,0
1,1,0,1678042250,119,0
1,1,0,1678042250,120,0
1,1,0,1678042250,121,0
1,0,0,1678042251,122,0
1,0,0,1678042251,123,0
1,0,0,1678042251,124,0
1,1,0,1678042252,125,0
0,0,1,1678042252,126,1
1,1,0,1678042252,131,0
1,1,0,1678042253,132,0
1,0,0,1678042253,133,0
1,0,0,1678042253,134,0
0,0,1,1678042254,135,1
1,0,0,1678042254,138,0
1,0,0,1678042254,139,0
1,0,0,1678042255,140,0
1,0,0,1678042255,141,0
1,0,0,1678042256,142,0
0,0,1,1678042256,143,1
1,1,0,1678042256,148,0
0,0,1,1678042257,149,1
1,0,0,1678042257,151,0
1,0,0,1678042257,152,0
0,0,1,1678042258,153,1
0,0,1,1678042258,154,1
0,0,1,1678042258,157,1
1,1,0,1678042259,158,0
0,0,1,1678042259,159,1
1,0,0,1678042259,161,0
0,0,1,1678042260,162,1
0,0,1,1678042260,163,1
0,0,1,1678042260,164,1
0,0,1,1678042261,166,1
1,0,0,1678042261,167,0
1,0,0,1678042261,168,0
1,1,0,1678042262,169,0
1,0,0,1678042262,170,0
1,1,0,1678042262,171,0
1,0,0,1678042263,172,0
0,0,1,1678042263,173,1
1,1,0,1678042263,177,0
1,0,0,1678042264,178,0
1,0,0,1678042264,179,0
1,0,0,1678042264,180,0
0,0,1,1678042265,181,1
1,1,0,1678042265,183,0
0,0,1,1678042265,184,1
1,1,0,1678042266,185,0
0,0,1,1678042266,186,1
1,0,0,1678042266,189,0
0,0,1,1678042267,190,1
1,0,0,1678042267,191,0
0,0,1,1678042267,192,1
1,0,0,1678042268,194,0
0,0,1,1678042268,195,1
1,1,0,1678042268,197,0
0,0,1,1678042269,198,1
1,1,0,1678042269,199,0
1,1,0,1678042269,200,0
1,0,0,1678042270,201,0
0,0,1,1678042270,202,1
1,0,0,1678042270,203,0
1,1,0,1678042271,204,0
1,0,0,1678042271,205,0
1,0,0,1678042271,206,0
1,1,0,1678042272,207,0
1,0,0,1678042272,208,0
1,1,0,1678042272,209,0
1,0,0,1678042273,210,0
1,1,0,1678042273,211,0
0,0,1,1678042273,212,1
0,0,1,1678042274,214,1
0,0,1,1678042274,219,1
1,0,0,1678042274,220,0
1,1,0,1678042275,221,0
0,0,1,1678042275,222,1
0,0,1,1678042275,223,1
1,0,0,1678042276,226,0
1,0,0,1678042276,227,0
0,0,1,1678042276,228,1
1,0,0,1678042277,230,0
0,0,1,1678042277,231,1
0,0,1,1678042277,232,1
1,0,0,1678042278,234,0
0,0,1,1678042278,235,1
1,0,0,1678042278,236,0
